数据ID,用户ID,商品ID,评论时间戳,评论标题,评论内容,评分
TRAIN_223,3173,PRODUCT_528,1302451200,中评，一般般,没什么大问题。 购买后使用了13天，整体感觉,3
TRAIN_224,2494,PRODUCT_792,1344355200,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了10天，整体感觉,4
TRAIN_225,446,PRODUCT_706,1385222400,好评！推荐购买,操作简单，容易上手。 购买后使用了27天，整体感觉,5
TRAIN_226,3700,PRODUCT_92,1382371200,差评，需要改进,颜色偏差大，尺寸不合适。 购买后使用了29天，整体感觉,2
TRAIN_227,4476,PRODUCT_138,1363363200,好评！推荐购买,操作简单，容易上手。 购买后使用了1天，整体感觉,4
TRAIN_228,1465,PRODUCT_464,1329494400,好评！推荐购买,物流很快，包装完好。 购买后使用了9天，整体感觉,5
TRAIN_229,2654,PRODUCT_708,1322755200,好评！推荐购买,物流很快，包装完好。 购买后使用了3天，整体感觉,5
TRAIN_230,935,PRODUCT_723,1373299200,好评！推荐购买,物流很快，包装完好。 购买后使用了17天，整体感觉,4
TRAIN_231,3146,PRODUCT_744,1384272000,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了13天，整体感觉,4
TRAIN_232,4508,PRODUCT_389,1301500800,好评！推荐购买,客服态度很好，解决问题及时。 购买后使用了19天，整体感觉,5
TRAIN_233,1229,PRODUCT_166,1319385600,中评，一般般,还可以，中规中矩。 购买后使用了14天，整体感觉,3
TRAIN_234,2523,PRODUCT_316,1372694400,中评，一般般,符合预期，没什么惊喜。 购买后使用了4天，整体感觉,3
TRAIN_235,1077,PRODUCT_983,1329667200,差评，需要改进,疑似假货，需要验证。 购买后使用了1天，整体感觉,1
TRAIN_236,3757,PRODUCT_509,1382025600,好评！推荐购买,质量很好，非常满意！ 购买后使用了20天，整体感觉,4
TRAIN_237,4042,PRODUCT_243,1332172800,好评！推荐购买,操作简单，容易上手。 购买后使用了15天，整体感觉,4
TRAIN_238,3359,PRODUCT_452,1307808000,好评！推荐购买,质量很好，非常满意！ 购买后使用了8天，整体感觉,4
TRAIN_239,4483,PRODUCT_284,1392393600,好评！推荐购买,使用效果很棒，物超所值。 购买后使用了2天，整体感觉,5
TRAIN_240,1514,PRODUCT_151,1303488000,好评！推荐购买,质量很好，非常满意！ 购买后使用了5天，整体感觉,5
TRAIN_241,265,PRODUCT_683,1396022400,好评！推荐购买,正品保证，值得信赖。 购买后使用了11天，整体感觉,5
TRAIN_242,718,PRODUCT_50,1313078400,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了6天，整体感觉,4
TRAIN_243,2329,PRODUCT_625,1395072000,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了15天，整体感觉,5
TRAIN_244,4742,PRODUCT_368,1300118400,差评，需要改进,疑似假货，需要验证。 购买后使用了11天，整体感觉,2
TRAIN_245,3019,PRODUCT_919,1360857600,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了27天，整体感觉,5
TRAIN_246,4509,PRODUCT_66,1345564800,好评！推荐购买,物流很快，包装完好。 购买后使用了23天，整体感觉,4
TRAIN_247,2248,PRODUCT_337,1387036800,好评！推荐购买,使用效果很棒，物超所值。 购买后使用了23天，整体感觉,4
TRAIN_248,1712,PRODUCT_626,1304092800,差评，需要改进,续航能力差，需要改进。 购买后使用了3天，整体感觉,2
TRAIN_249,3962,PRODUCT_741,1344614400,好评！推荐购买,客服态度很好，解决问题及时。 购买后使用了9天，整体感觉,4
TRAIN_250,4304,PRODUCT_588,1356364800,好评！推荐购买,颜色正，尺寸合适。 购买后使用了19天，整体感觉,5
TRAIN_251,4066,PRODUCT_532,1381852800,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了29天，整体感觉,4
TRAIN_252,4992,PRODUCT_238,1345132800,好评！推荐购买,质量很好，非常满意！ 购买后使用了4天，整体感觉,5
TRAIN_253,196,PRODUCT_476,1314633600,好评！推荐购买,使用效果很棒，物超所值。 购买后使用了26天，整体感觉,5
TRAIN_254,3396,PRODUCT_423,1301846400,中评，一般般,普通使用没问题。 购买后使用了26天，整体感觉,3
TRAIN_255,1739,PRODUCT_11,1329408000,好评！推荐购买,正品保证，值得信赖。 购买后使用了26天，整体感觉,5
TRAIN_256,555,PRODUCT_315,1346860800,好评！推荐购买,客服态度很好，解决问题及时。 购买后使用了25天，整体感觉,4
TRAIN_257,50,PRODUCT_116,1352736000,中评，一般般,还算满意吧。 购买后使用了20天，整体感觉,3
TRAIN_258,238,PRODUCT_852,1324828800,中评，一般般,就是普通的产品。 购买后使用了30天，整体感觉,3
TRAIN_259,3924,PRODUCT_938,1377705600,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了16天，整体感觉,5
TRAIN_260,1272,PRODUCT_642,1375286400,好评！推荐购买,续航能力强，很实用。 购买后使用了29天，整体感觉,5
TRAIN_261,2745,PRODUCT_473,1366992000,好评！推荐购买,质量很好，非常满意！ 购买后使用了27天，整体感觉,5
TRAIN_262,4268,PRODUCT_306,1393776000,好评！推荐购买,客服态度很好，解决问题及时。 购买后使用了18天，整体感觉,5
TRAIN_263,4389,PRODUCT_19,1330617600,好评！推荐购买,客服态度很好，解决问题及时。 购买后使用了26天，整体感觉,4
TRAIN_264,2896,PRODUCT_67,1320163200,中评，一般般,还可以，中规中矩。 购买后使用了11天，整体感觉,3
TRAIN_265,3073,PRODUCT_641,1388332800,好评！推荐购买,颜色正，尺寸合适。 购买后使用了20天，整体感觉,5
TRAIN_266,3191,PRODUCT_191,1314460800,好评！推荐购买,正品保证，值得信赖。 购买后使用了23天，整体感觉,5
TRAIN_267,2576,PRODUCT_726,1299340800,中评，一般般,一般般，没什么特别。 购买后使用了16天，整体感觉,3
TRAIN_268,1946,PRODUCT_380,1373731200,好评！推荐购买,正品保证，值得信赖。 购买后使用了7天，整体感觉,5
TRAIN_269,4301,PRODUCT_309,1324742400,差评，需要改进,质量一般，有点失望。 购买后使用了25天，整体感觉,2
TRAIN_270,1655,PRODUCT_935,1310140800,好评！推荐购买,质量很好，非常满意！ 购买后使用了26天，整体感觉,4
TRAIN_271,3953,PRODUCT_926,1382284800,中评，一般般,就是普通的产品。 购买后使用了30天，整体感觉,3
TRAIN_272,3960,PRODUCT_750,1386432000,中评，一般般,就是普通的产品。 购买后使用了5天，整体感觉,3
TRAIN_273,804,PRODUCT_841,1385136000,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了7天，整体感觉,5
TRAIN_274,299,PRODUCT_470,1362326400,好评！推荐购买,续航能力强，很实用。 购买后使用了4天，整体感觉,5
TRAIN_275,33,PRODUCT_318,1301587200,好评！推荐购买,颜色正，尺寸合适。 购买后使用了28天，整体感觉,5
TRAIN_276,713,PRODUCT_341,1376409600,好评！推荐购买,物流很快，包装完好。 购买后使用了17天，整体感觉,5
TRAIN_277,2559,PRODUCT_23,1395936000,好评！推荐购买,使用效果很棒，物超所值。 购买后使用了11天，整体感觉,5
TRAIN_278,1642,PRODUCT_197,1344441600,中评，一般般,就是普通的产品。 购买后使用了25天，整体感觉,3
TRAIN_279,3613,PRODUCT_687,1314547200,中评，一般般,符合预期，没什么惊喜。 购买后使用了9天，整体感觉,3
TRAIN_280,937,PRODUCT_15,1392825600,好评！推荐购买,使用效果很棒，物超所值。 购买后使用了18天，整体感觉,4
TRAIN_281,2869,PRODUCT_562,1350144000,中评，一般般,没什么特别感觉。 购买后使用了19天，整体感觉,3
TRAIN_282,2005,PRODUCT_175,1306339200,中评，一般般,就是普通的产品。 购买后使用了18天，整体感觉,3
TRAIN_283,3634,PRODUCT_51,1316793600,差评，需要改进,质量一般，有点失望。 购买后使用了4天，整体感觉,1
TRAIN_284,3142,PRODUCT_55,1309017600,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了23天，整体感觉,4
TRAIN_285,4883,PRODUCT_912,1372694400,好评！推荐购买,正品保证，值得信赖。 购买后使用了11天，整体感觉,4
TRAIN_286,1623,PRODUCT_730,1388160000,差评，需要改进,操作复杂，不容易上手。 购买后使用了19天，整体感觉,2
TRAIN_287,1079,PRODUCT_95,1376668800,差评，需要改进,疑似假货，需要验证。 购买后使用了22天，整体感觉,2
TRAIN_288,3812,PRODUCT_481,1334764800,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了28天，整体感觉,5
TRAIN_289,2113,PRODUCT_934,1358092800,好评！推荐购买,客服态度很好，解决问题及时。 购买后使用了26天，整体感觉,4
TRAIN_290,2660,PRODUCT_464,1380038400,差评，需要改进,操作复杂，不容易上手。 购买后使用了4天，整体感觉,1
TRAIN_291,2879,PRODUCT_490,1375372800,好评！推荐购买,正品保证，值得信赖。 购买后使用了25天，整体感觉,5
TRAIN_292,2855,PRODUCT_618,1395417600,差评，需要改进,物流太慢，等了很久。 购买后使用了13天，整体感觉,2
TRAIN_293,876,PRODUCT_333,1392134400,好评！推荐购买,正品保证，值得信赖。 购买后使用了18天，整体感觉,4
TRAIN_294,3776,PRODUCT_410,1366905600,中评，一般般,正常水平，可以接受。 购买后使用了18天，整体感觉,3
TRAIN_295,1302,PRODUCT_997,1379088000,好评！推荐购买,客服态度很好，解决问题及时。 购买后使用了7天，整体感觉,4
TRAIN_296,4841,PRODUCT_441,1370793600,好评！推荐购买,客服态度很好，解决问题及时。 购买后使用了18天，整体感觉,4
TRAIN_297,1934,PRODUCT_177,1307548800,好评！推荐购买,颜色正，尺寸合适。 购买后使用了27天，整体感觉,5
TRAIN_298,3986,PRODUCT_117,1375718400,中评，一般般,一般般，没什么特别。 购买后使用了27天，整体感觉,3
TRAIN_299,3647,PRODUCT_180,1348243200,好评！推荐购买,物流很快，包装完好。 购买后使用了20天，整体感觉,5
TRAIN_300,890,PRODUCT_701,1360857600,中评，一般般,还可以，中规中矩。 购买后使用了3天，整体感觉,3
TRAIN_301,1782,PRODUCT_836,1318348800,好评！推荐购买,质量很好，非常满意！ 购买后使用了25天，整体感觉,5
TRAIN_302,1201,PRODUCT_676,1320163200,好评！推荐购买,正品保证，值得信赖。 购买后使用了13天，整体感觉,4
TRAIN_303,4734,PRODUCT_457,1328371200,中评，一般般,就是普通的产品。 购买后使用了10天，整体感觉,3
TRAIN_304,4671,PRODUCT_813,1347638400,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了23天，整体感觉,5
TRAIN_305,2820,PRODUCT_91,1295193600,好评！推荐购买,续航能力强，很实用。 购买后使用了13天，整体感觉,4
TRAIN_306,1044,PRODUCT_872,1345824000,差评，需要改进,续航能力差，需要改进。 购买后使用了2天，整体感觉,2
TRAIN_307,6,PRODUCT_720,1392825600,好评！推荐购买,客服态度很好，解决问题及时。 购买后使用了4天，整体感觉,5
TRAIN_308,2311,PRODUCT_886,1299254400,中评，一般般,还算满意吧。 购买后使用了13天，整体感觉,3
TRAIN_309,2606,PRODUCT_728,1361462400,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了18天，整体感觉,4
TRAIN_310,1730,PRODUCT_678,1324483200,好评！推荐购买,使用效果很棒，物超所值。 购买后使用了18天，整体感觉,4
TRAIN_311,3150,PRODUCT_863,1357488000,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了10天，整体感觉,5
TRAIN_312,1028,PRODUCT_137,1295798400,差评，需要改进,质量一般，有点失望。 购买后使用了5天，整体感觉,2
TRAIN_313,3987,PRODUCT_673,1371052800,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了3天，整体感觉,5
TRAIN_314,1124,PRODUCT_657,1367337600,好评！推荐购买,颜色正，尺寸合适。 购买后使用了30天，整体感觉,5
TRAIN_315,3487,PRODUCT_638,1325606400,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了18天，整体感觉,4
TRAIN_316,3686,PRODUCT_393,1356624000,中评，一般般,基本满足需求。 购买后使用了20天，整体感觉,3
TRAIN_317,60,PRODUCT_591,1381939200,好评！推荐购买,使用效果很棒，物超所值。 购买后使用了23天，整体感觉,5
TRAIN_318,4110,PRODUCT_275,1366473600,好评！推荐购买,颜色正，尺寸合适。 购买后使用了12天，整体感觉,5
TRAIN_319,274,PRODUCT_38,1394294400,好评！推荐购买,客服态度很好，解决问题及时。 购买后使用了4天，整体感觉,4
TRAIN_320,4753,PRODUCT_493,1307894400,差评，需要改进,续航能力差，需要改进。 购买后使用了28天，整体感觉,2
TRAIN_321,2289,PRODUCT_476,1385222400,差评，需要改进,颜色偏差大，尺寸不合适。 购买后使用了3天，整体感觉,2
TRAIN_322,2008,PRODUCT_483,1307548800,好评！推荐购买,续航能力强，很实用。 购买后使用了26天，整体感觉,5
TRAIN_323,4748,PRODUCT_319,1303142400,好评！推荐购买,续航能力强，很实用。 购买后使用了25天，整体感觉,5
TRAIN_324,88,PRODUCT_480,1374076800,好评！推荐购买,操作简单，容易上手。 购买后使用了19天，整体感觉,4
TRAIN_325,2715,PRODUCT_431,1356192000,好评！推荐购买,正品保证，值得信赖。 购买后使用了10天，整体感觉,5
TRAIN_326,1372,PRODUCT_36,1347552000,好评！推荐购买,颜色正，尺寸合适。 购买后使用了9天，整体感觉,5
TRAIN_327,503,PRODUCT_644,1377532800,好评！推荐购买,颜色正，尺寸合适。 购买后使用了2天，整体感觉,4
TRAIN_328,2390,PRODUCT_828,1298563200,中评，一般般,一般般，没什么特别。 购买后使用了5天，整体感觉,3
TRAIN_329,4141,PRODUCT_78,1342972800,中评，一般般,还算满意吧。 购买后使用了9天，整体感觉,3
TRAIN_330,2254,PRODUCT_878,1339257600,差评，需要改进,物流太慢，等了很久。 购买后使用了20天，整体感觉,1
TRAIN_331,1430,PRODUCT_931,1320508800,好评！推荐购买,客服态度很好，解决问题及时。 购买后使用了26天，整体感觉,5
TRAIN_332,1436,PRODUCT_267,1335542400,好评！推荐购买,续航能力强，很实用。 购买后使用了28天，整体感觉,4
TRAIN_333,271,PRODUCT_351,1308672000,好评！推荐购买,颜色正，尺寸合适。 购买后使用了30天，整体感觉,5
TRAIN_334,1262,PRODUCT_857,1381507200,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了25天，整体感觉,5
TRAIN_335,3138,PRODUCT_243,1371657600,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了7天，整体感觉,5
TRAIN_336,4732,PRODUCT_751,1354809600,差评，需要改进,疑似假货，需要验证。 购买后使用了25天，整体感觉,2
TRAIN_337,950,PRODUCT_53,1323446400,好评！推荐购买,操作简单，容易上手。 购买后使用了10天，整体感觉,4
TRAIN_338,3901,PRODUCT_764,1387987200,中评，一般般,基本满足需求。 购买后使用了16天，整体感觉,3
TRAIN_339,2151,PRODUCT_148,1387641600,好评！推荐购买,质量很好，非常满意！ 购买后使用了10天，整体感觉,5
TRAIN_340,3676,PRODUCT_391,1349625600,好评！推荐购买,质量很好，非常满意！ 购买后使用了4天，整体感觉,5
TRAIN_341,4352,PRODUCT_652,1356364800,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了20天，整体感觉,5
TRAIN_342,2233,PRODUCT_343,1341590400,中评，一般般,一般般，没什么特别。 购买后使用了9天，整体感觉,3
TRAIN_343,4785,PRODUCT_400,1375372800,好评！推荐购买,使用效果很棒，物超所值。 购买后使用了24天，整体感觉,5
